category,name,link,price,updated_date
tobacco,Zippo Arc Rechargeable Insert Lighter,https://www.cheers.com.np//liquor/product/zippo-arc-rechargeable-insert-lighter,"Rs. 3,410",2024-05-11 11:05:07.748884
tobacco,Zippo Armor High Polish Brass Lighter,https://www.cheers.com.np//liquor/product/zippo-armor-high-polish-brass-lighter,"Rs. 4,925",2024-05-11 11:05:07.761403
tobacco,Zippo Bob Marley Lighter,https://www.cheers.com.np//liquor/product/zippo-bob-marley-lighter,"Rs. 6,375",2024-05-11 11:05:07.775368
tobacco,Zippo Clover Design Lighter,https://www.cheers.com.np//liquor/product/zippo-clover-design-lighter,"Rs. 6,885",2024-05-11 11:05:07.781068
tobacco,Zippo Cowboy Skull Design Lighter,https://www.cheers.com.np//liquor/product/zippo-cowboy-skull-design-lighter,"Rs. 4,975",2024-05-11 11:05:07.785491
tobacco,Zippo Ebony Lighter,https://www.cheers.com.np//liquor/product/zippo-ebony-lighter,"Rs. 4,850",2024-05-11 11:05:07.792360
tobacco,Zippo Genuine 6 Flints,https://www.cheers.com.np//liquor/product/zippo-genuine-6-flints,Rs. 350,2024-05-11 11:05:07.797621
tobacco,Zippo Genuine Lighter Fluid 125ML,https://www.cheers.com.np//liquor/product/zippo-genuine-lighter-fluid-125ml,Rs. 500,2024-05-11 11:05:07.799833
tobacco,Zippo Genuine Wick 1's,https://www.cheers.com.np//liquor/product/zippo-genuine-wick-1s,Rs. 200,2024-05-11 11:05:07.806454
tobacco,Zippo Glow In The Dark Matte Lighter,https://www.cheers.com.np//liquor/product/zippo-glow-in-the-dark-matte-lighter,"Rs. 4,660",2024-05-11 11:05:07.813272
tobacco,Zippo Lucky Ace Lighter,https://www.cheers.com.np//liquor/product/zippo-lucky-ace-lighter,"Rs. 4,650",2024-05-11 11:05:07.816011
tobacco,Zippo Regular Black Crackle Lighter,https://www.cheers.com.np//liquor/product/zippo-regular-black-crackle-lighter,"Rs. 3,900",2024-05-11 11:05:07.823224
tobacco,Zippo Regular Satin Chrome Lighter,https://www.cheers.com.np//liquor/product/zippo-regular-satin-chrome-lighter,"Rs. 3,450",2024-05-11 11:05:07.830904
tobacco,Zippo Regular Street Chrome Lighter,https://www.cheers.com.np//liquor/product/zippo-regular-street-chrome-lighter,"Rs. 3,400",2024-05-11 11:05:07.832007
tobacco,Zippo Retro Design Lighter,https://www.cheers.com.np//liquor/product/zippo-retro-design-lighter,"Rs. 4,560",2024-05-11 11:05:07.838019
tobacco,Zippo Rustic Bronze Lighter,https://www.cheers.com.np//liquor/product/zippo-rustic-bronze-lighter,"Rs. 5,380",2024-05-11 11:05:07.842605
tobacco,Zippo Serenity Prayer Lighter,https://www.cheers.com.np//liquor/product/zippo-serenity-prayer-lighter,"Rs. 4,400",2024-05-11 11:05:07.842605
tobacco,Zippo Wolves Design Lighter,https://www.cheers.com.np//liquor/product/zippo-wolves-design-lighter,"Rs. 6,975",2024-05-11 11:05:07.850124
beverages,Belizi Organic Beans Coffee 450G,https://www.cheers.com.np//grocery/product/belizi-organic-beans-coffee-450g,"Rs. 1,260",2024-05-11 11:05:11.467894
beverages,Perrier Sparkling Mineral Water 330ML,https://www.cheers.com.np//grocery/product/perrier-sparkling-mineral-water-330ml-1,Rs. 275,2024-05-11 11:05:11.475850
beverages,Katmandu Cream Caramel Iced Espresso 200ML,https://www.cheers.com.np//grocery/product/katmandu-cream-caramel-iced-espresso-200ml,Rs. 475,2024-05-11 11:05:11.479150
beverages,OKF Watermelon With Aloe Drink 340ML,https://www.cheers.com.np//grocery/product/okf-watermelon-with-aloe-drink-340ml,Rs. 150,2024-05-11 11:05:11.483116
beverages,Storia 100% Juice Pomegranate No Added Sugar 750ML,https://www.cheers.com.np//grocery/product/storia-100-juice-pomegranate-no-added-sugar-750ml,Rs. 350,2024-05-11 11:05:11.486309
beverages,Storia Strawberry Shake 180ML,https://www.cheers.com.np//grocery/product/storia-strawberry-shake-180ml,Rs. 120,2024-05-11 11:05:11.493641
beverages,Khao Shong Iced Black Coffee 400G (40G x 10's),https://www.cheers.com.np//grocery/product/khao-shong-iced-black-coffee-400g-40g-x-10s,Rs. 677,2024-05-11 11:05:11.498358
beverages,Rasna FruitPlus Lemon 1KG,https://www.cheers.com.np//grocery/product/rasna-fruitplus-lemon-1kg,Rs. 595,2024-05-11 11:05:11.503740
beverages,Costa Brava Ginger Ale 330ML,https://www.cheers.com.np//grocery/product/costa-brava-ginger-ale-330ml,Rs. 125,2024-05-11 11:05:11.510585
beverages,Super White Coffee 2-in-1 Coffee & Creamer 375G (25G x 15's),https://www.cheers.com.np//grocery/product/super-white-coffee-2-in-1-coffee-creamer-375g-25g-x-15s,"Rs. 1,215",2024-05-11 11:05:11.516261
beverages,Joiner Juice Mango 320ML,https://www.cheers.com.np//grocery/product/joiner-juice-mango-320ml-1,Rs. 140,2024-05-11 11:05:11.525374
beverages,Horlicks Classic Malt 1KG Jar,https://www.cheers.com.np//grocery/product/horlicks-classic-malt-1kg-jar,Rs. 816,2024-05-11 11:05:11.531180
beverages,Real Juice Cranberry 1L,https://www.cheers.com.np//grocery/product/real-juice-cranberry-1l,Rs. 290,2024-05-11 11:05:11.535378
beverages,Beanies Cookies and Cream Flavour Instant Coffee 50G,https://www.cheers.com.np//grocery/product/beanies-cookies-and-cream-flavour-instant-coffee-50g,Rs. 650,2024-05-11 11:05:11.540030
beverages,Belizi Organic Ground Coffee 450G,https://www.cheers.com.np//grocery/product/belizi-organic-ground-coffee-450g,"Rs. 1,260",2024-05-11 11:05:11.540030
beverages,Cadbury Drinking Chocolate 250G,https://www.cheers.com.np//grocery/product/cadbury-drinking-chocolate-250g,Rs. 540,2024-05-11 11:05:11.550853
beverages,Coke 2.25L,https://www.cheers.com.np//grocery/product/coke-2-25l-1,Rs. 270,2024-05-11 11:05:11.559962
beverages,Coke Zero Sugar 500ML,https://www.cheers.com.np//grocery/product/coke-zero-sugar-500ml,Rs. 85,2024-05-11 11:05:11.563876
beverages,Coolberg Bahamas Bottle 330ML,https://www.cheers.com.np//grocery/product/coolberg-bahamas-bottle-330ml,Rs. 185,2024-05-11 11:05:11.567838
beverages,Coolberg Cranberry Bottle 330ML,https://www.cheers.com.np//grocery/product/coolberg-cranberry-bottle-330ml,Rs. 185,2024-05-11 11:05:11.567838
beverages,Coolberg Cranberry Sugar Free Bottle 330ML,https://www.cheers.com.np//grocery/product/coolberg-cranberry-sugar-free-bottle-330ml,Rs. 185,2024-05-11 11:05:11.578912
beverages,Coolberg Ginger Bottle 330ML,https://www.cheers.com.np//grocery/product/coolberg-ginger-bottle-330ml,Rs. 185,2024-05-11 11:05:11.588737
beverages,Coolberg Hawaii Bottle 330ML,https://www.cheers.com.np//grocery/product/coolberg-hawaii-bottle-330ml,Rs. 185,2024-05-11 11:05:11.594384
beverages,Coolberg Malt Bottle 330ML,https://www.cheers.com.np//grocery/product/coolberg-malt-bottle-330ml,Rs. 185,2024-05-11 11:05:11.600777
beverages,Coolberg Mint Bottle 330ML,https://www.cheers.com.np//grocery/product/coolberg-mint-bottle-330ml,Rs. 185,2024-05-11 11:05:11.606020
beverages,Coolberg Peach Bottle 330ML,https://www.cheers.com.np//grocery/product/coolberg-peach-bottle-330ml,Rs. 185,2024-05-11 11:05:11.611018
beverages,Coolberg Strawberry Bottle 330ML,https://www.cheers.com.np//grocery/product/coolberg-strawberry-bottle-330ml,Rs. 185,2024-05-11 11:05:11.616169
beverages,Costa Brava Tonic Water 330ML,https://www.cheers.com.np//grocery/product/costa-brava-tonic-water-330ml-1,Rs. 125,2024-05-11 11:05:11.622019
beverages,Fanta 2.25L,https://www.cheers.com.np//grocery/product/fanta-2-25l,Rs. 270,2024-05-11 11:05:11.625293
beverages,Glucon-D Nimbu Pani 400G Jar,https://www.cheers.com.np//grocery/product/glucon-d-nimbu-pani-400g-jar,Rs. 260,2024-05-11 11:05:11.632201
beverages,Glucon-D Tangy Orange 400G Jar,https://www.cheers.com.np//grocery/product/glucon-d-tangy-orange-400g-jar,Rs. 260,2024-05-11 11:05:11.635449
beverages,HimCafe Organic Beans Coffee 450G,https://www.cheers.com.np//grocery/product/himcafe-organic-beans-coffee-450g,"Rs. 1,092",2024-05-11 11:05:11.663364
beverages,HimCafe Organic Ground Coffee 450G,https://www.cheers.com.np//grocery/product/himcafe-organic-ground-coffee-450g,"Rs. 1,092",2024-05-11 11:05:11.670679
beverages,Horlicks Lite Regular Malt 450G Jar,https://www.cheers.com.np//grocery/product/horlicks-lite-regular-malt-450g-jar,Rs. 544,2024-05-11 11:05:11.679145
beverages,illy Arabica Selection Costa Rica Whole Beans 250G,https://www.cheers.com.np//grocery/product/illy-arabica-selection-costa-rica-whole-beans-250g,"Rs. 1,500",2024-05-11 11:05:11.682996
beverages,Illy Arabica Selection Etiopia Whole Beans (Delicate Intensity) 250G,https://www.cheers.com.np//grocery/product/illy-arabica-selection-etiopia-whole-beans-delicate-intensity-250g,"Rs. 1,500",2024-05-11 11:05:11.686829
beverages,illy Classico Whole Beans (Medium Roast) 250G,https://www.cheers.com.np//grocery/product/illy-classico-whole-beans-medium-roast-250g,"Rs. 1,500",2024-05-11 11:05:11.693948
beverages,illy Ground Intenso Instant Coffee (Dark Roast) 95G,https://www.cheers.com.np//grocery/product/illy-ground-intenso-instant-coffee-dark-roast-95g,"Rs. 1,475",2024-05-11 11:05:11.699119
beverages,Jele Beautie Apple Flavour Juice 140G,https://www.cheers.com.np//grocery/product/jele-beautie-apple-flavour-juice-140g,Rs. 120,2024-05-11 11:05:11.704143
beverages,Jele Beautie Blackcurrant Flavour Juice 140G,https://www.cheers.com.np//grocery/product/jele-beautie-blackcurrant-flavour-juice-140g,Rs. 120,2024-05-11 11:05:11.711930
beverages,Jele Beautie Grape Flavour Juice 140G,https://www.cheers.com.np//grocery/product/jele-beautie-grape-flavour-juice-140g,Rs. 120,2024-05-11 11:05:11.716377
beverages,Jele Beautie Lemon Flavour Juice 140G,https://www.cheers.com.np//grocery/product/jele-beautie-lemon-flavour-juice-140g,Rs. 120,2024-05-11 11:05:11.720682
beverages,Jele Beautie Lychee Flavour Juice 140G,https://www.cheers.com.np//grocery/product/jele-beautie-lychee-flavour-juice-140g,Rs. 120,2024-05-11 11:05:11.729153
beverages,Jele Beautie Strawberry Flavour Juice 140G,https://www.cheers.com.np//grocery/product/jele-beautie-strawberry-flavour-juice-140g,Rs. 120,2024-05-11 11:05:11.729153
beverages,Joiner Juice Blackcurrant 320ML,https://www.cheers.com.np//grocery/product/joiner-juice-blackcurrant-320ml,Rs. 140,2024-05-11 11:05:11.741631
beverages,Joiner Juice Cantaloupe 320ML,https://www.cheers.com.np//grocery/product/joiner-juice-cantaloupe-320ml-1,Rs. 140,2024-05-11 11:05:11.746982
beverages,Joiner Juice Coconut 320ML,https://www.cheers.com.np//grocery/product/joiner-juice-coconut-320ml-1,Rs. 140,2024-05-11 11:05:11.751494
beverages,Joiner Juice Grape 320ML,https://www.cheers.com.np//grocery/product/joiner-juice-grape-320ml,Rs. 140,2024-05-11 11:05:11.761474
beverages,Joiner Juice Lychee 320ML,https://www.cheers.com.np//grocery/product/joiner-juice-lychee-320ml-1,Rs. 140,2024-05-11 11:05:11.768500
beverages,Joiner Juice Orange 320ML,https://www.cheers.com.np//grocery/product/joiner-juice-orange-320ml-1,Rs. 140,2024-05-11 11:05:11.771881
beverages,Joiner Juice Pineapple 320ML,https://www.cheers.com.np//grocery/product/joiner-juice-pineapple-320ml-1,Rs. 140,2024-05-11 11:05:11.771881
beverages,Joiner Juice Pomegranate 320ML,https://www.cheers.com.np//grocery/product/joiner-juice-pomegranate-320ml,Rs. 140,2024-05-11 11:05:11.782398
beverages,Joiner Juice Red Apple 320ML,https://www.cheers.com.np//grocery/product/joiner-juice-red-apple-320ml-1,Rs. 140,2024-05-11 11:05:11.782398
beverages,Joiner Juice Strawberry 320ML,https://www.cheers.com.np//grocery/product/joiner-juice-strawberry-320ml-1,Rs. 140,2024-05-11 11:05:11.782398
beverages,Kara Coconut Water 1L,https://www.cheers.com.np//grocery/product/kara-coconut-water-1l,Rs. 520,2024-05-11 11:05:11.799275
beverages,Katmandu Coffee Whole Beans 1KG,https://www.cheers.com.np//grocery/product/katmandu-coffee-whole-beans-1kg,"Rs. 2,860",2024-05-11 11:05:11.804554
beverages,Katmandu Coffee Whole Beans 500G,https://www.cheers.com.np//grocery/product/katmandu-coffee-whole-beans-500g,"Rs. 1,430",2024-05-11 11:05:11.806413
beverages,Katmandu Dark Chocolate Iced Espresso 200ML,https://www.cheers.com.np//grocery/product/katmandu-dark-chocolate-iced-espresso-200ml,Rs. 475,2024-05-11 11:05:11.806413
beverages,Katmandu Irish Rum Cream Iced Espresso 200ML,https://www.cheers.com.np//grocery/product/katmandu-irish-rum-cream-iced-espresso-200ml,Rs. 475,2024-05-11 11:05:11.818393
beverages,Katmandu Smooth Vanilla Iced Espresso 200ML,https://www.cheers.com.np//grocery/product/katmandu-smooth-vanilla-iced-espresso-200ml,Rs. 475,2024-05-11 11:05:11.824059
beverages,Katmandu Sweet Original Iced Espresso 200ML,https://www.cheers.com.np//grocery/product/katmandu-sweet-original-iced-espresso-200ml,Rs. 475,2024-05-11 11:05:11.827864
beverages,Katmandu Unsweetened Original Iced Espresso 200ML,https://www.cheers.com.np//grocery/product/katmandu-unsweetened-original-iced-espresso-200ml,Rs. 475,2024-05-11 11:05:11.828969
beverages,Katmandu Unsweetened Original Iced Espresso 3L Box,https://www.cheers.com.np//grocery/product/katmandu-unsweetened-original-iced-espresso-3l-box,"Rs. 6,780",2024-05-11 11:05:11.828969
beverages,Khao Shong Agglomerated Instant Coffee Caramel 200G Jar,https://www.cheers.com.np//grocery/product/khao-shong-agglomerated-instant-coffee-caramel-200g-jar,"Rs. 1,078",2024-05-11 11:05:11.828969
beverages,KIBU Classic Energy Drink 180ML,https://www.cheers.com.np//grocery/product/kibu-classic-energy-drink-180ml,Rs. 80,2024-05-11 11:05:11.847447
beverages,KIBU Cola Energy Drink 180ML,https://www.cheers.com.np//grocery/product/kibu-cola-energy-drink-180ml,Rs. 80,2024-05-11 11:05:11.855696
beverages,KIBU Gold Energy Drink 180ML,https://www.cheers.com.np//grocery/product/kibu-gold-energy-drink-180ml,Rs. 80,2024-05-11 11:05:11.858975
beverages,Kinley Soda 500ML,https://www.cheers.com.np//grocery/product/kinley-soda-500ml,Rs. 70,2024-05-11 11:05:11.862860
beverages,MacCoffee Gold 100G Jar,https://www.cheers.com.np//grocery/product/maccoffee-gold-100g-jar,Rs. 826,2024-05-11 11:05:11.862860
beverages,MacCoffee Original 200G Jar,https://www.cheers.com.np//grocery/product/maccoffee-original-200g-jar,"Rs. 1,010",2024-05-11 11:05:11.875188
beverages,MacCoffee Original 3-in-1 192G (12G x 16's),https://www.cheers.com.np//grocery/product/maccoffee-original-3-in-1-192g-12g-x-16s,Rs. 245,2024-05-11 11:05:11.879786
beverages,MacCoffee Original 3-in-1 500G (20G x 25's),https://www.cheers.com.np//grocery/product/maccoffee-original-3-in-1-500g-20g-x-25s,Rs. 567,2024-05-11 11:05:11.885068
beverages,MacCoffee Original 400G,https://www.cheers.com.np//grocery/product/maccoffee-original-400g,"Rs. 1,150",2024-05-11 11:05:11.891384
beverages,MacTea Lemon 360G (18G x 20's),https://www.cheers.com.np//grocery/product/mactea-lemon-360g-18g-x-20s,Rs. 400,2024-05-11 11:05:11.893552
beverages,MacTea Mongolian Salt Tea Instant 3-In-1 240G (12G x 20's),https://www.cheers.com.np//grocery/product/mactea-mongolian-salt-tea-instant-3-in-1-240g-12g-x-20s,Rs. 450,2024-05-11 11:05:11.893552
beverages,Moccona Classic 5 Decaffeinated Instant Coffee 100G,https://www.cheers.com.np//grocery/product/moccona-classic-5-decaffeinated-instant-coffee-100g,"Rs. 1,075",2024-05-11 11:05:11.893552
beverages,Moccona Classic 5 Medium Roast Instant Coffee 100G,https://www.cheers.com.np//grocery/product/moccona-classic-5-medium-roast-instant-coffee-100g,"Rs. 1,075",2024-05-11 11:05:11.906564
beverages,Moccona Classic 8 Dark Roast Instant Coffee 100G,https://www.cheers.com.np//grocery/product/moccona-classic-8-dark-roast-instant-coffee-100g,"Rs. 1,075",2024-05-11 11:05:11.906564
beverages,Moccona Espresso Style 10 Bold & Intense Instant Coffee 100G,https://www.cheers.com.np//grocery/product/moccona-espresso-style-10-bold-intense-instant-coffee-100g,"Rs. 1,075",2024-05-11 11:05:11.906564
beverages,Moccona Hazelnut Swirl Instant Coffee 95G,https://www.cheers.com.np//grocery/product/moccona-hazelnut-swirl-instant-coffee-95g,"Rs. 1,175",2024-05-11 11:05:11.906564
beverages,Moccona Indulgence 8 Velvety & Full-Bodied Instant Coffee 100G,https://www.cheers.com.np//grocery/product/moccona-indulgence-8-velvety-full-bodied-instant-coffee-100g,"Rs. 1,075",2024-05-11 11:05:11.945108
beverages,Mogu Mogu Apple Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-apple-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:11.950458
beverages,Mogu Mogu Blackcurrant Flavored Drink 1L,https://www.cheers.com.np//grocery/product/mogu-mogu-blackcurrant-flavored-drink-1l,Rs. 435,2024-05-11 11:05:11.957108
beverages,Mogu Mogu Blackcurrant Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-blackcurrant-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:11.964799
beverages,Mogu Mogu Coconut Flavored Drink 1L,https://www.cheers.com.np//grocery/product/mogu-mogu-coconut-flavored-drink-1l,Rs. 435,2024-05-11 11:05:11.974493
beverages,Mogu Mogu Coconut Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-coconut-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:11.981127
beverages,Mogu Mogu Grape Flavored Drink 1L,https://www.cheers.com.np//grocery/product/mogu-mogu-grape-flavored-drink-1l,Rs. 435,2024-05-11 11:05:11.987464
beverages,Mogu Mogu Grape Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-grape-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:11.988554
beverages,Mogu Mogu Lychee Flavored Drink 1L,https://www.cheers.com.np//grocery/product/mogu-mogu-lychee-flavored-drink-1l,Rs. 435,2024-05-11 11:05:11.988554
beverages,Mogu Mogu Lychee Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-lychee-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:12.000819
beverages,Mogu Mogu Mango Flavored Drink 1L,https://www.cheers.com.np//grocery/product/mogu-mogu-mango-flavored-drink-1l,Rs. 435,2024-05-11 11:05:12.000819
beverages,Mogu Mogu Mango Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-mango-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:12.021934
beverages,Mogu Mogu Melon Flavored Drink 1L,https://www.cheers.com.np//grocery/product/mogu-mogu-melon-flavored-drink-1l,Rs. 435,2024-05-11 11:05:12.029428
beverages,Mogu Mogu Melon Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-melon-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:12.038108
beverages,Mogu Mogu Orange Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-orange-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:12.041817
beverages,Mogu Mogu Passion Fruit Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-passion-fruit-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:12.045347
beverages,Mogu Mogu Peach Flavored Drink 1L,https://www.cheers.com.np//grocery/product/mogu-mogu-peach-flavored-drink-1l,Rs. 435,2024-05-11 11:05:12.045347
beverages,Mogu Mogu Peach Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-peach-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:12.064133
beverages,Mogu Mogu Pineapple Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-pineapple-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:12.068998
beverages,Mogu Mogu Pink Guava Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-pink-guava-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:12.074609
beverages,Mogu Mogu Strawberry Flavored Drink 1L,https://www.cheers.com.np//grocery/product/mogu-mogu-strawberry-flavored-drink-1l,Rs. 435,2024-05-11 11:05:12.077441
beverages,Mogu Mogu Strawberry Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-strawberry-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:12.084635
beverages,Mogu Mogu Watermelon Flavored Drink 320ML,https://www.cheers.com.np//grocery/product/mogu-mogu-watermelon-flavored-drink-320ml,Rs. 140,2024-05-11 11:05:12.090511
beverages,NCC Chocolaty Mocha Flavored Blends 250G,https://www.cheers.com.np//grocery/product/ncc-chocolaty-mocha-flavored-blends-250g,"Rs. 1,200",2024-05-11 11:05:12.096249
beverages,NCC Creamy French Vanilla Flavored Blends 250G,https://www.cheers.com.np//grocery/product/ncc-creamy-french-vanilla-flavored-blends-250g,"Rs. 1,200",2024-05-11 11:05:12.101354
beverages,NCC Frothy Caramel Latte Flavored Blends 250G,https://www.cheers.com.np//grocery/product/ncc-frothy-caramel-latte-flavored-blends-250g,"Rs. 1,200",2024-05-11 11:05:12.106503
beverages,NCC Irresistible Baileys Irish Cream Flavored Blends 250G,https://www.cheers.com.np//grocery/product/ncc-irresistible-baileys-irish-cream-flavored-blends-250g,"Rs. 1,200",2024-05-11 11:05:12.111968
beverages,NCC Nutty Hazelnut Flavored Blends 250G,https://www.cheers.com.np//grocery/product/ncc-nutty-hazelnut-flavored-blends-250g,"Rs. 1,200",2024-05-11 11:05:12.115808
beverages,Nescafe Classic Coffee 400G,https://www.cheers.com.np//grocery/product/nescafe-classic-coffee-400g,"Rs. 1,300",2024-05-11 11:05:12.119537
beverages,OKF Aloe Vera Premium Original Drink 1.5L,https://www.cheers.com.np//grocery/product/okf-aloe-vera-premium-original-drink-1-5l,Rs. 680,2024-05-11 11:05:12.123066
beverages,OKF Aloe Vera Premium Original Drink 240ML,https://www.cheers.com.np//grocery/product/okf-aloe-vera-premium-original-drink-240ml,Rs. 120,2024-05-11 11:05:12.123066
beverages,OKF Aloe Vera Premium Original Drink 500ML,https://www.cheers.com.np//grocery/product/okf-aloe-vera-premium-original-drink-500ml,Rs. 280,2024-05-11 11:05:12.123066
beverages,OKF Aloe Vera Sugar Free Original Drink 1.5L,https://www.cheers.com.np//grocery/product/okf-aloe-vera-sugar-free-original-drink-1-5l,Rs. 720,2024-05-11 11:05:12.138730
beverages,OKF Aloe Vera Sugar Free Original Drink 500ML,https://www.cheers.com.np//grocery/product/okf-aloe-vera-sugar-free-original-drink-500ml,Rs. 310,2024-05-11 11:05:12.150692
beverages,OKF Coffee Drink Caffe Black 240ML,https://www.cheers.com.np//grocery/product/okf-coffee-drink-caffe-black-240ml,Rs. 150,2024-05-11 11:05:12.156054
beverages,OKF Coffee Drink Caffe Latte 240ML,https://www.cheers.com.np//grocery/product/okf-coffee-drink-caffe-latte-240ml,Rs. 150,2024-05-11 11:05:12.160584
beverages,OKF Coffee Drink Caffe Mocha 240ML,https://www.cheers.com.np//grocery/product/okf-coffee-drink-caffe-mocha-240ml,Rs. 150,2024-05-11 11:05:12.160584
beverages,OKF Coffee Drink Cappuccino Caffe 240ML,https://www.cheers.com.np//grocery/product/okf-coffee-drink-cappuccino-caffe-240ml,Rs. 150,2024-05-11 11:05:12.170105
beverages,OKF Coffee Drink Caramel Macchiato 240ML,https://www.cheers.com.np//grocery/product/okf-coffee-drink-caramel-macchiato-240ml,Rs. 150,2024-05-11 11:05:12.174605
beverages,OKF Milkers Grape Fruit Yogurt Drink 500ML,https://www.cheers.com.np//grocery/product/okf-milkers-grape-fruit-yogurt-drink-500ml,Rs. 280,2024-05-11 11:05:12.174605
beverages,OKF Milkers Green Apple Fruit Yogurt Drink 500ML,https://www.cheers.com.np//grocery/product/okf-milkers-green-apple-fruit-yogurt-drink-500ml,Rs. 280,2024-05-11 11:05:12.187868
beverages,OKF Milkers Original Fruit Yogurt Drink 500ML,https://www.cheers.com.np//grocery/product/okf-milkers-original-fruit-yogurt-drink-500ml,Rs. 280,2024-05-11 11:05:12.188388
beverages,OKF Milkers Peach Fruit Yogurt Drink 500ML,https://www.cheers.com.np//grocery/product/okf-milkers-peach-fruit-yogurt-drink-500ml,Rs. 280,2024-05-11 11:05:12.192824
beverages,OKF Milkers Strawberry Fruit Yogurt Drink 500ML,https://www.cheers.com.np//grocery/product/okf-milkers-strawberry-fruit-yogurt-drink-500ml,Rs. 280,2024-05-11 11:05:12.201840
beverages,OKF Smoothie Green 350ML,https://www.cheers.com.np//grocery/product/okf-smoothie-green-350ml,Rs. 225,2024-05-11 11:05:12.202859
beverages,OKF Smoothie Orange 350ML,https://www.cheers.com.np//grocery/product/okf-smoothie-orange-350ml,Rs. 225,2024-05-11 11:05:12.213947
beverages,OKF Smoothie Purple 350ML,https://www.cheers.com.np//grocery/product/okf-smoothie-purple-350ml,Rs. 225,2024-05-11 11:05:12.222162
beverages,OKF Smoothie Red 350ML,https://www.cheers.com.np//grocery/product/okf-smoothie-red-350ml,Rs. 225,2024-05-11 11:05:12.241845
beverages,OKF Smoothie Yellow 350ML,https://www.cheers.com.np//grocery/product/okf-smoothie-yellow-350ml,Rs. 225,2024-05-11 11:05:12.246695
beverages,Perrier Sparkling Mineral Water 750ML,https://www.cheers.com.np//grocery/product/perrier-sparkling-mineral-water-750ml-1,Rs. 565,2024-05-11 11:05:12.249899
beverages,Pokka Banana Milk Drink Can 240ML,https://www.cheers.com.np//grocery/product/pokka-banana-milk-drink-can-240ml,Rs. 160,2024-05-11 11:05:12.249899
beverages,Pokka Cappuccino Coffee Drink Can 240ML,https://www.cheers.com.np//grocery/product/pokka-cappuccino-coffee-drink-can-240ml,Rs. 160,2024-05-11 11:05:12.263441
beverages,Pokka Ice Lemon Tea Can 300ML,https://www.cheers.com.np//grocery/product/pokka-ice-lemon-tea-can-300ml,Rs. 185,2024-05-11 11:05:12.271062
beverages,Pokka Ice Peach Tea 500ML,https://www.cheers.com.np//grocery/product/pokka-ice-peach-tea-500ml,Rs. 300,2024-05-11 11:05:12.271062
beverages,Pokka Ice Peach Tea Can 300ML,https://www.cheers.com.np//grocery/product/pokka-ice-peach-tea-can-300ml,Rs. 185,2024-05-11 11:05:12.287410
beverages,Pokka Jasmine Green Tea Can 300ML,https://www.cheers.com.np//grocery/product/pokka-jasmine-green-tea-can-300ml,Rs. 180,2024-05-11 11:05:12.290637
beverages,Pokka Jasmine Green Tea Sugar Free Can 300ML,https://www.cheers.com.np//grocery/product/pokka-jasmine-green-tea-sugar-free-can-300ml,Rs. 180,2024-05-11 11:05:12.295151
beverages,Pokka Melon Milk Drink Can 240ML,https://www.cheers.com.np//grocery/product/pokka-melon-milk-drink-can-240ml,Rs. 160,2024-05-11 11:05:12.295151
beverages,Pokka Premium Mocha Coffee Drink Can 240ML,https://www.cheers.com.np//grocery/product/pokka-premium-mocha-coffee-drink-can-240ml,Rs. 160,2024-05-11 11:05:12.295151
beverages,Pokka Strawberry Milk Drink 240ML,https://www.cheers.com.np//grocery/product/pokka-strawberry-milk-drink-240ml,Rs. 160,2024-05-11 11:05:12.295151
beverages,Rasna FruitPlus Lemon 400G,https://www.cheers.com.np//grocery/product/rasna-fruitplus-lemon-400g,Rs. 260,2024-05-11 11:05:12.310794
